,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents,delta
80,4331440c-8864-11f1-99ea-b48c9db4e1b4,0,"[1, 1, 1, 0]",0,1,-1,,0.5,4,0.7198355832295649
81,4331440c-8864-11f1-99ea-b48c9db4e1b4,0,"[1, 1, 1, 0]",1,1,-1,,0.5,4,0.7198355832295649
82,4331440c-8864-11f1-99ea-b48c9db4e1b4,0,"[1, 1, 1, 0]",2,1,-1,,0.5,4,0.7198355832295649
83,4331440c-8864-11f1-99ea-b48c9db4e1b4,0,"[1, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
84,4331440c-8864-11f1-99ea-b48c9db4e1b4,1,"[1, 0, 1, 1]",0,1,-1,,0.5,4,0.7198355832295649
85,4331440c-8864-11f1-99ea-b48c9db4e1b4,1,"[1, 0, 1, 1]",1,0,0,,0.5,4,0.7198355832295649
86,4331440c-8864-11f1-99ea-b48c9db4e1b4,1,"[1, 0, 1, 1]",2,1,-1,,0.5,4,0.7198355832295649
87,4331440c-8864-11f1-99ea-b48c9db4e1b4,1,"[1, 0, 1, 1]",3,1,-1,,0.5,4,0.7198355832295649
88,4331440c-8864-11f1-99ea-b48c9db4e1b4,2,"[1, 0, 0, 1]",0,1,1,,0.5,4,0.7198355832295649
89,4331440c-8864-11f1-99ea-b48c9db4e1b4,2,"[1, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
90,4331440c-8864-11f1-99ea-b48c9db4e1b4,2,"[1, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
91,4331440c-8864-11f1-99ea-b48c9db4e1b4,2,"[1, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
92,4331440c-8864-11f1-99ea-b48c9db4e1b4,3,"[0, 1, 0, 1]",0,0,0,,0.5,4,0.7198355832295649
93,4331440c-8864-11f1-99ea-b48c9db4e1b4,3,"[0, 1, 0, 1]",1,1,1,,0.5,4,0.7198355832295649
94,4331440c-8864-11f1-99ea-b48c9db4e1b4,3,"[0, 1, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
95,4331440c-8864-11f1-99ea-b48c9db4e1b4,3,"[0, 1, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
96,4331440c-8864-11f1-99ea-b48c9db4e1b4,4,"[0, 1, 1, 0]",0,0,0,,0.5,4,0.7198355832295649
97,4331440c-8864-11f1-99ea-b48c9db4e1b4,4,"[0, 1, 1, 0]",1,1,1,,0.5,4,0.7198355832295649
98,4331440c-8864-11f1-99ea-b48c9db4e1b4,4,"[0, 1, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
99,4331440c-8864-11f1-99ea-b48c9db4e1b4,4,"[0, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
100,4331440c-8864-11f1-99ea-b48c9db4e1b4,5,"[1, 0, 1, 0]",0,1,1,,0.5,4,0.7198355832295649
101,4331440c-8864-11f1-99ea-b48c9db4e1b4,5,"[1, 0, 1, 0]",1,0,0,,0.5,4,0.7198355832295649
102,4331440c-8864-11f1-99ea-b48c9db4e1b4,5,"[1, 0, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
103,4331440c-8864-11f1-99ea-b48c9db4e1b4,5,"[1, 0, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
104,4331440c-8864-11f1-99ea-b48c9db4e1b4,6,"[1, 0, 0, 1]",0,1,1,,0.5,4,0.7198355832295649
105,4331440c-8864-11f1-99ea-b48c9db4e1b4,6,"[1, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
106,4331440c-8864-11f1-99ea-b48c9db4e1b4,6,"[1, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
107,4331440c-8864-11f1-99ea-b48c9db4e1b4,6,"[1, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
108,4331440c-8864-11f1-99ea-b48c9db4e1b4,7,"[0, 1, 0, 1]",0,0,0,,0.5,4,0.7198355832295649
109,4331440c-8864-11f1-99ea-b48c9db4e1b4,7,"[0, 1, 0, 1]",1,1,1,,0.5,4,0.7198355832295649
110,4331440c-8864-11f1-99ea-b48c9db4e1b4,7,"[0, 1, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
111,4331440c-8864-11f1-99ea-b48c9db4e1b4,7,"[0, 1, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
112,4331440c-8864-11f1-99ea-b48c9db4e1b4,8,"[0, 1, 1, 0]",0,0,0,,0.5,4,0.7198355832295649
113,4331440c-8864-11f1-99ea-b48c9db4e1b4,8,"[0, 1, 1, 0]",1,1,1,,0.5,4,0.7198355832295649
114,4331440c-8864-11f1-99ea-b48c9db4e1b4,8,"[0, 1, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
115,4331440c-8864-11f1-99ea-b48c9db4e1b4,8,"[0, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
116,4331440c-8864-11f1-99ea-b48c9db4e1b4,9,"[1, 0, 1, 0]",0,1,1,,0.5,4,0.7198355832295649
117,4331440c-8864-11f1-99ea-b48c9db4e1b4,9,"[1, 0, 1, 0]",1,0,0,,0.5,4,0.7198355832295649
118,4331440c-8864-11f1-99ea-b48c9db4e1b4,9,"[1, 0, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
119,4331440c-8864-11f1-99ea-b48c9db4e1b4,9,"[1, 0, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
120,4331440c-8864-11f1-99ea-b48c9db4e1b4,10,"[1, 0, 0, 1]",0,1,1,,0.5,4,0.7198355832295649
121,4331440c-8864-11f1-99ea-b48c9db4e1b4,10,"[1, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
122,4331440c-8864-11f1-99ea-b48c9db4e1b4,10,"[1, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
123,4331440c-8864-11f1-99ea-b48c9db4e1b4,10,"[1, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
124,4331440c-8864-11f1-99ea-b48c9db4e1b4,11,"[0, 1, 0, 1]",0,0,0,,0.5,4,0.7198355832295649
125,4331440c-8864-11f1-99ea-b48c9db4e1b4,11,"[0, 1, 0, 1]",1,1,1,,0.5,4,0.7198355832295649
126,4331440c-8864-11f1-99ea-b48c9db4e1b4,11,"[0, 1, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
127,4331440c-8864-11f1-99ea-b48c9db4e1b4,11,"[0, 1, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
128,4331440c-8864-11f1-99ea-b48c9db4e1b4,12,"[0, 1, 1, 0]",0,0,0,,0.5,4,0.7198355832295649
129,4331440c-8864-11f1-99ea-b48c9db4e1b4,12,"[0, 1, 1, 0]",1,1,1,,0.5,4,0.7198355832295649
130,4331440c-8864-11f1-99ea-b48c9db4e1b4,12,"[0, 1, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
131,4331440c-8864-11f1-99ea-b48c9db4e1b4,12,"[0, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
132,4331440c-8864-11f1-99ea-b48c9db4e1b4,13,"[1, 0, 1, 0]",0,1,1,,0.5,4,0.7198355832295649
133,4331440c-8864-11f1-99ea-b48c9db4e1b4,13,"[1, 0, 1, 0]",1,0,0,,0.5,4,0.7198355832295649
