,treatment,threshold,round,session,player,decision,score,num_players,group,choice,approx_threshold,absolute_round
11164,upwards,0.25,23,1,827956712697354,1.0,-1.0,4,31,1.0,0.25,24.0
11165,upwards,0.25,23,1,117828203325767,0.0,0.0,4,31,0.0,0.25,24.0
11166,upwards,0.25,24,1,623629647630555,1.0,1.0,4,31,1.0,0.25,25.0
11167,upwards,0.25,24,1,672429135174530,0.0,0.0,4,31,0.0,0.25,25.0
11168,upwards,0.25,24,1,827956712697354,0.0,0.0,4,31,0.0,0.25,25.0
11169,upwards,0.25,24,1,117828203325767,0.0,0.0,4,31,0.0,0.25,25.0
11170,upwards,0.25,25,1,623629647630555,0.0,0.0,4,31,0.0,0.25,26.0
11171,upwards,0.25,25,1,672429135174530,0.0,0.0,4,31,0.0,0.25,26.0
11172,upwards,0.25,25,1,827956712697354,1.0,1.0,4,31,1.0,0.25,26.0
11173,upwards,0.25,25,1,117828203325767,0.0,0.0,4,31,0.0,0.25,26.0
11174,upwards,0.25,26,1,623629647630555,0.0,0.0,4,31,0.0,0.25,27.0
11175,upwards,0.25,26,1,672429135174530,0.0,0.0,4,31,0.0,0.25,27.0
11176,upwards,0.25,26,1,827956712697354,1.0,1.0,4,31,1.0,0.25,27.0
11177,upwards,0.25,26,1,117828203325767,0.0,0.0,4,31,0.0,0.25,27.0
11178,upwards,0.25,27,1,623629647630555,1.0,1.0,4,31,1.0,0.25,28.0
11179,upwards,0.25,27,1,672429135174530,0.0,0.0,4,31,0.0,0.25,28.0
11180,upwards,0.25,27,1,827956712697354,0.0,0.0,4,31,0.0,0.25,28.0
11181,upwards,0.25,27,1,117828203325767,0.0,0.0,4,31,0.0,0.25,28.0
11182,upwards,0.25,28,1,623629647630555,1.0,-1.0,4,31,1.0,0.25,29.0
11183,upwards,0.25,28,1,672429135174530,0.0,0.0,4,31,0.0,0.25,29.0
11184,upwards,0.25,28,1,827956712697354,1.0,-1.0,4,31,1.0,0.25,29.0
11185,upwards,0.25,28,1,117828203325767,0.0,0.0,4,31,0.0,0.25,29.0
11186,upwards,0.25,29,1,623629647630555,1.0,-1.0,4,31,1.0,0.25,30.0
11187,upwards,0.25,29,1,672429135174530,1.0,-1.0,4,31,1.0,0.25,30.0
11188,upwards,0.25,29,1,827956712697354,1.0,-1.0,4,31,1.0,0.25,30.0
11189,upwards,0.25,29,1,117828203325767,0.0,0.0,4,31,0.0,0.25,30.0
11190,upwards,0.5,0,2,623629647630555,0.0,0.0,4,31,0.0,0.5,31.0
11191,upwards,0.5,0,2,672429135174530,0.0,0.0,4,31,0.0,0.5,31.0
11192,upwards,0.5,0,2,827956712697354,1.0,1.0,4,31,1.0,0.5,31.0
11193,upwards,0.5,0,2,117828203325767,0.0,0.0,4,31,0.0,0.5,31.0
11194,upwards,0.5,1,2,623629647630555,1.0,1.0,4,31,1.0,0.5,32.0
11195,upwards,0.5,1,2,672429135174530,0.0,0.0,4,31,0.0,0.5,32.0
11196,upwards,0.5,1,2,827956712697354,0.0,0.0,4,31,0.0,0.5,32.0
11197,upwards,0.5,1,2,117828203325767,0.0,0.0,4,31,0.0,0.5,32.0
11198,upwards,0.5,2,2,623629647630555,1.0,1.0,4,31,1.0,0.5,33.0
11199,upwards,0.5,2,2,672429135174530,0.0,0.0,4,31,0.0,0.5,33.0
11200,upwards,0.5,2,2,827956712697354,0.0,0.0,4,31,0.0,0.5,33.0
11201,upwards,0.5,2,2,117828203325767,0.0,0.0,4,31,0.0,0.5,33.0
11202,upwards,0.5,3,2,623629647630555,0.0,0.0,4,31,0.0,0.5,34.0
11203,upwards,0.5,3,2,672429135174530,1.0,1.0,4,31,1.0,0.5,34.0
11204,upwards,0.5,3,2,827956712697354,0.0,0.0,4,31,0.0,0.5,34.0
11205,upwards,0.5,3,2,117828203325767,0.0,0.0,4,31,0.0,0.5,34.0
11206,upwards,0.5,4,2,623629647630555,1.0,1.0,4,31,1.0,0.5,35.0
11207,upwards,0.5,4,2,672429135174530,0.0,0.0,4,31,0.0,0.5,35.0
11208,upwards,0.5,4,2,827956712697354,0.0,0.0,4,31,0.0,0.5,35.0
11209,upwards,0.5,4,2,117828203325767,0.0,0.0,4,31,0.0,0.5,35.0
11210,upwards,0.5,5,2,623629647630555,1.0,1.0,4,31,1.0,0.5,36.0
11211,upwards,0.5,5,2,672429135174530,0.0,0.0,4,31,0.0,0.5,36.0
11212,upwards,0.5,5,2,827956712697354,0.0,0.0,4,31,0.0,0.5,36.0
11213,upwards,0.5,5,2,117828203325767,1.0,1.0,4,31,1.0,0.5,36.0
11214,upwards,0.5,6,2,623629647630555,1.0,-1.0,4,31,1.0,0.5,37.0
11215,upwards,0.5,6,2,672429135174530,1.0,-1.0,4,31,1.0,0.5,37.0
11216,upwards,0.5,6,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,37.0
11217,upwards,0.5,6,2,117828203325767,0.0,0.0,4,31,0.0,0.5,37.0
11218,upwards,0.5,7,2,623629647630555,0.0,0.0,4,31,0.0,0.5,38.0
11219,upwards,0.5,7,2,672429135174530,0.0,0.0,4,31,0.0,0.5,38.0
11220,upwards,0.5,7,2,827956712697354,0.0,0.0,4,31,0.0,0.5,38.0
11221,upwards,0.5,7,2,117828203325767,1.0,1.0,4,31,1.0,0.5,38.0
11222,upwards,0.5,8,2,623629647630555,1.0,1.0,4,31,1.0,0.5,39.0
11223,upwards,0.5,8,2,672429135174530,0.0,0.0,4,31,0.0,0.5,39.0
11224,upwards,0.5,8,2,827956712697354,0.0,0.0,4,31,0.0,0.5,39.0
11225,upwards,0.5,8,2,117828203325767,0.0,0.0,4,31,0.0,0.5,39.0
11226,upwards,0.5,9,2,623629647630555,0.0,0.0,4,31,0.0,0.5,40.0
11227,upwards,0.5,9,2,672429135174530,0.0,0.0,4,31,0.0,0.5,40.0
11228,upwards,0.5,9,2,827956712697354,0.0,0.0,4,31,0.0,0.5,40.0
11229,upwards,0.5,9,2,117828203325767,0.0,0.0,4,31,0.0,0.5,40.0
11230,upwards,0.5,10,2,623629647630555,0.0,0.0,4,31,0.0,0.5,41.0
11231,upwards,0.5,10,2,672429135174530,0.0,0.0,4,31,0.0,0.5,41.0
11232,upwards,0.5,10,2,827956712697354,1.0,1.0,4,31,1.0,0.5,41.0
11233,upwards,0.5,10,2,117828203325767,0.0,0.0,4,31,0.0,0.5,41.0
11234,upwards,0.5,11,2,623629647630555,1.0,1.0,4,31,1.0,0.5,42.0
11235,upwards,0.5,11,2,672429135174530,1.0,1.0,4,31,1.0,0.5,42.0
11236,upwards,0.5,11,2,827956712697354,0.0,0.0,4,31,0.0,0.5,42.0
11237,upwards,0.5,11,2,117828203325767,0.0,0.0,4,31,0.0,0.5,42.0
11238,upwards,0.5,12,2,623629647630555,1.0,1.0,4,31,1.0,0.5,43.0
11239,upwards,0.5,12,2,672429135174530,0.0,0.0,4,31,0.0,0.5,43.0
11240,upwards,0.5,12,2,827956712697354,0.0,0.0,4,31,0.0,0.5,43.0
11241,upwards,0.5,12,2,117828203325767,1.0,1.0,4,31,1.0,0.5,43.0
11242,upwards,0.5,13,2,623629647630555,1.0,1.0,4,31,1.0,0.5,44.0
11243,upwards,0.5,13,2,672429135174530,1.0,1.0,4,31,1.0,0.5,44.0
11244,upwards,0.5,13,2,827956712697354,0.0,0.0,4,31,0.0,0.5,44.0
11245,upwards,0.5,13,2,117828203325767,0.0,0.0,4,31,0.0,0.5,44.0
11246,upwards,0.5,14,2,623629647630555,1.0,-1.0,4,31,1.0,0.5,45.0
11247,upwards,0.5,14,2,672429135174530,0.0,0.0,4,31,0.0,0.5,45.0
11248,upwards,0.5,14,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,45.0
11249,upwards,0.5,14,2,117828203325767,1.0,-1.0,4,31,1.0,0.5,45.0
11250,upwards,0.5,15,2,623629647630555,0.0,0.0,4,31,0.0,0.5,46.0
11251,upwards,0.5,15,2,672429135174530,0.0,0.0,4,31,0.0,0.5,46.0
11252,upwards,0.5,15,2,827956712697354,1.0,1.0,4,31,1.0,0.5,46.0
11253,upwards,0.5,15,2,117828203325767,1.0,1.0,4,31,1.0,0.5,46.0
11254,upwards,0.5,16,2,623629647630555,1.0,1.0,4,31,1.0,0.5,47.0
11255,upwards,0.5,16,2,672429135174530,0.0,0.0,4,31,0.0,0.5,47.0
11256,upwards,0.5,16,2,827956712697354,0.0,0.0,4,31,0.0,0.5,47.0
11257,upwards,0.5,16,2,117828203325767,1.0,1.0,4,31,1.0,0.5,47.0
11258,upwards,0.5,17,2,623629647630555,0.0,0.0,4,31,0.0,0.5,48.0
11259,upwards,0.5,17,2,672429135174530,0.0,0.0,4,31,0.0,0.5,48.0
11260,upwards,0.5,17,2,827956712697354,1.0,1.0,4,31,1.0,0.5,48.0
11261,upwards,0.5,17,2,117828203325767,0.0,0.0,4,31,0.0,0.5,48.0
11262,upwards,0.5,18,2,623629647630555,1.0,1.0,4,31,1.0,0.5,49.0
11263,upwards,0.5,18,2,672429135174530,0.0,0.0,4,31,0.0,0.5,49.0
11264,upwards,0.5,18,2,827956712697354,0.0,0.0,4,31,0.0,0.5,49.0
11265,upwards,0.5,18,2,117828203325767,0.0,0.0,4,31,0.0,0.5,49.0
11266,upwards,0.5,19,2,623629647630555,1.0,-1.0,4,31,1.0,0.5,50.0
11267,upwards,0.5,19,2,672429135174530,0.0,0.0,4,31,0.0,0.5,50.0
11268,upwards,0.5,19,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,50.0
11269,upwards,0.5,19,2,117828203325767,1.0,-1.0,4,31,1.0,0.5,50.0
11270,upwards,0.5,20,2,623629647630555,0.0,0.0,4,31,0.0,0.5,51.0
11271,upwards,0.5,20,2,672429135174530,1.0,-1.0,4,31,1.0,0.5,51.0
11272,upwards,0.5,20,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,51.0
11273,upwards,0.5,20,2,117828203325767,1.0,-1.0,4,31,1.0,0.5,51.0
11274,upwards,0.5,21,2,623629647630555,1.0,1.0,4,31,1.0,0.5,52.0
11275,upwards,0.5,21,2,672429135174530,0.0,0.0,4,31,0.0,0.5,52.0
11276,upwards,0.5,21,2,827956712697354,0.0,0.0,4,31,0.0,0.5,52.0
11277,upwards,0.5,21,2,117828203325767,1.0,1.0,4,31,1.0,0.5,52.0
11278,upwards,0.5,22,2,623629647630555,0.0,0.0,4,31,0.0,0.5,53.0
11279,upwards,0.5,22,2,672429135174530,0.0,0.0,4,31,0.0,0.5,53.0
11280,upwards,0.5,22,2,827956712697354,1.0,1.0,4,31,1.0,0.5,53.0
11281,upwards,0.5,22,2,117828203325767,1.0,1.0,4,31,1.0,0.5,53.0
11282,upwards,0.5,23,2,623629647630555,1.0,-1.0,4,31,1.0,0.5,54.0
11283,upwards,0.5,23,2,672429135174530,0.0,0.0,4,31,0.0,0.5,54.0
11284,upwards,0.5,23,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,54.0
11285,upwards,0.5,23,2,117828203325767,1.0,-1.0,4,31,1.0,0.5,54.0
11286,upwards,0.5,24,2,623629647630555,0.0,0.0,4,31,0.0,0.5,55.0
11287,upwards,0.5,24,2,672429135174530,0.0,0.0,4,31,0.0,0.5,55.0
11288,upwards,0.5,24,2,827956712697354,0.0,0.0,4,31,0.0,0.5,55.0
11289,upwards,0.5,24,2,117828203325767,1.0,1.0,4,31,1.0,0.5,55.0
11290,upwards,0.5,25,2,623629647630555,0.0,0.0,4,31,0.0,0.5,56.0
11291,upwards,0.5,25,2,672429135174530,1.0,1.0,4,31,1.0,0.5,56.0
11292,upwards,0.5,25,2,827956712697354,0.0,0.0,4,31,0.0,0.5,56.0
11293,upwards,0.5,25,2,117828203325767,1.0,1.0,4,31,1.0,0.5,56.0
11294,upwards,0.5,26,2,623629647630555,1.0,-1.0,4,31,1.0,0.5,57.0
11295,upwards,0.5,26,2,672429135174530,1.0,-1.0,4,31,1.0,0.5,57.0
11296,upwards,0.5,26,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,57.0
11297,upwards,0.5,26,2,117828203325767,1.0,-1.0,4,31,1.0,0.5,57.0
11298,upwards,0.5,27,2,623629647630555,0.0,0.0,4,31,0.0,0.5,58.0
11299,upwards,0.5,27,2,672429135174530,1.0,1.0,4,31,1.0,0.5,58.0
11300,upwards,0.5,27,2,827956712697354,0.0,0.0,4,31,0.0,0.5,58.0
11301,upwards,0.5,27,2,117828203325767,1.0,1.0,4,31,1.0,0.5,58.0
11302,upwards,0.5,28,2,623629647630555,1.0,-1.0,4,31,1.0,0.5,59.0
11303,upwards,0.5,28,2,672429135174530,0.0,0.0,4,31,0.0,0.5,59.0
11304,upwards,0.5,28,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,59.0
11305,upwards,0.5,28,2,117828203325767,1.0,-1.0,4,31,1.0,0.5,59.0
11306,upwards,0.5,29,2,623629647630555,1.0,-1.0,4,31,1.0,0.5,60.0
11307,upwards,0.5,29,2,672429135174530,1.0,-1.0,4,31,1.0,0.5,60.0
11308,upwards,0.5,29,2,827956712697354,1.0,-1.0,4,31,1.0,0.5,60.0
11309,upwards,0.5,29,2,117828203325767,1.0,-1.0,4,31,1.0,0.5,60.0
11310,upwards,0.5,30,2,623629647630555,0.0,0.0,4,31,0.0,0.5,61.0
11311,upwards,0.5,30,2,672429135174530,0.0,0.0,4,31,0.0,0.5,61.0
11312,upwards,0.5,30,2,827956712697354,0.0,0.0,4,31,0.0,0.5,61.0
11313,upwards,0.5,30,2,117828203325767,1.0,1.0,4,31,1.0,0.5,61.0
11314,upwards,0.75,0,3,623629647630555,1.0,1.0,4,31,1.0,0.75,62.0
11315,upwards,0.75,0,3,672429135174530,1.0,1.0,4,31,1.0,0.75,62.0
11316,upwards,0.75,0,3,827956712697354,0.0,0.0,4,31,0.0,0.75,62.0
11317,upwards,0.75,0,3,117828203325767,1.0,1.0,4,31,1.0,0.75,62.0
11318,upwards,0.75,1,3,623629647630555,0.0,0.0,4,31,0.0,0.75,63.0
11319,upwards,0.75,1,3,672429135174530,1.0,1.0,4,31,1.0,0.75,63.0
11320,upwards,0.75,1,3,827956712697354,1.0,1.0,4,31,1.0,0.75,63.0
11321,upwards,0.75,1,3,117828203325767,1.0,1.0,4,31,1.0,0.75,63.0
11322,upwards,0.75,2,3,623629647630555,0.0,0.0,4,31,0.0,0.75,64.0
11323,upwards,0.75,2,3,672429135174530,1.0,1.0,4,31,1.0,0.75,64.0
11324,upwards,0.75,2,3,827956712697354,0.0,0.0,4,31,0.0,0.75,64.0
11325,upwards,0.75,2,3,117828203325767,1.0,1.0,4,31,1.0,0.75,64.0
11326,upwards,0.75,3,3,623629647630555,1.0,-1.0,4,31,1.0,0.75,65.0
11327,upwards,0.75,3,3,672429135174530,1.0,-1.0,4,31,1.0,0.75,65.0
11328,upwards,0.75,3,3,827956712697354,1.0,-1.0,4,31,1.0,0.75,65.0
11329,upwards,0.75,3,3,117828203325767,1.0,-1.0,4,31,1.0,0.75,65.0
11330,upwards,0.75,4,3,623629647630555,1.0,1.0,4,31,1.0,0.75,66.0
11331,upwards,0.75,4,3,672429135174530,0.0,0.0,4,31,0.0,0.75,66.0
11332,upwards,0.75,4,3,827956712697354,0.0,0.0,4,31,0.0,0.75,66.0
11333,upwards,0.75,4,3,117828203325767,1.0,1.0,4,31,1.0,0.75,66.0
11334,upwards,0.75,5,3,623629647630555,1.0,1.0,4,31,1.0,0.75,67.0
11335,upwards,0.75,5,3,672429135174530,0.0,0.0,4,31,0.0,0.75,67.0
11336,upwards,0.75,5,3,827956712697354,1.0,1.0,4,31,1.0,0.75,67.0
11337,upwards,0.75,5,3,117828203325767,1.0,1.0,4,31,1.0,0.75,67.0
11338,upwards,0.75,6,3,623629647630555,1.0,1.0,4,31,1.0,0.75,68.0
11339,upwards,0.75,6,3,672429135174530,0.0,0.0,4,31,0.0,0.75,68.0
11340,upwards,0.75,6,3,827956712697354,1.0,1.0,4,31,1.0,0.75,68.0
11341,upwards,0.75,6,3,117828203325767,1.0,1.0,4,31,1.0,0.75,68.0
11342,upwards,0.75,7,3,623629647630555,1.0,1.0,4,31,1.0,0.75,69.0
11343,upwards,0.75,7,3,672429135174530,0.0,0.0,4,31,0.0,0.75,69.0
11344,upwards,0.75,7,3,827956712697354,1.0,1.0,4,31,1.0,0.75,69.0
11345,upwards,0.75,7,3,117828203325767,1.0,1.0,4,31,1.0,0.75,69.0
11346,upwards,0.75,8,3,623629647630555,1.0,1.0,4,31,1.0,0.75,70.0
11347,upwards,0.75,8,3,672429135174530,0.0,0.0,4,31,0.0,0.75,70.0
11348,upwards,0.75,8,3,827956712697354,1.0,1.0,4,31,1.0,0.75,70.0
11349,upwards,0.75,8,3,117828203325767,1.0,1.0,4,31,1.0,0.75,70.0
11350,upwards,0.75,9,3,623629647630555,0.0,0.0,4,31,0.0,0.75,71.0
11351,upwards,0.75,9,3,672429135174530,0.0,0.0,4,31,0.0,0.75,71.0
11352,upwards,0.75,9,3,827956712697354,1.0,1.0,4,31,1.0,0.75,71.0
11353,upwards,0.75,9,3,117828203325767,1.0,1.0,4,31,1.0,0.75,71.0
11354,upwards,0.75,10,3,623629647630555,1.0,1.0,4,31,1.0,0.75,72.0
11355,upwards,0.75,10,3,672429135174530,0.0,0.0,4,31,0.0,0.75,72.0
11356,upwards,0.75,10,3,827956712697354,1.0,1.0,4,31,1.0,0.75,72.0
11357,upwards,0.75,10,3,117828203325767,1.0,1.0,4,31,1.0,0.75,72.0
11358,upwards,0.75,11,3,623629647630555,1.0,1.0,4,31,1.0,0.75,73.0
11359,upwards,0.75,11,3,672429135174530,0.0,0.0,4,31,0.0,0.75,73.0
11360,upwards,0.75,11,3,827956712697354,1.0,1.0,4,31,1.0,0.75,73.0
11361,upwards,0.75,11,3,117828203325767,1.0,1.0,4,31,1.0,0.75,73.0
11362,upwards,0.75,12,3,623629647630555,1.0,1.0,4,31,1.0,0.75,74.0
11363,upwards,0.75,12,3,672429135174530,0.0,0.0,4,31,0.0,0.75,74.0
11364,upwards,0.75,12,3,827956712697354,0.0,0.0,4,31,0.0,0.75,74.0
11365,upwards,0.75,12,3,117828203325767,1.0,1.0,4,31,1.0,0.75,74.0
11366,upwards,0.75,13,3,623629647630555,1.0,1.0,4,31,1.0,0.75,75.0
11367,upwards,0.75,13,3,672429135174530,0.0,0.0,4,31,0.0,0.75,75.0
11368,upwards,0.75,13,3,827956712697354,1.0,1.0,4,31,1.0,0.75,75.0
11369,upwards,0.75,13,3,117828203325767,1.0,1.0,4,31,1.0,0.75,75.0
11370,upwards,0.75,14,3,623629647630555,1.0,1.0,4,31,1.0,0.75,76.0
11371,upwards,0.75,14,3,672429135174530,0.0,0.0,4,31,0.0,0.75,76.0
11372,upwards,0.75,14,3,827956712697354,0.0,0.0,4,31,0.0,0.75,76.0
11373,upwards,0.75,14,3,117828203325767,1.0,1.0,4,31,1.0,0.75,76.0
11374,upwards,0.75,15,3,623629647630555,1.0,1.0,4,31,1.0,0.75,77.0
11375,upwards,0.75,15,3,672429135174530,0.0,0.0,4,31,0.0,0.75,77.0
11376,upwards,0.75,15,3,827956712697354,0.0,0.0,4,31,0.0,0.75,77.0
11377,upwards,0.75,15,3,117828203325767,1.0,1.0,4,31,1.0,0.75,77.0
11378,upwards,0.75,16,3,623629647630555,1.0,-1.0,4,31,1.0,0.75,78.0
11379,upwards,0.75,16,3,672429135174530,1.0,-1.0,4,31,1.0,0.75,78.0
11380,upwards,0.75,16,3,827956712697354,1.0,-1.0,4,31,1.0,0.75,78.0
11381,upwards,0.75,16,3,117828203325767,1.0,-1.0,4,31,1.0,0.75,78.0
11382,upwards,0.75,17,3,623629647630555,1.0,1.0,4,31,1.0,0.75,79.0
11383,upwards,0.75,17,3,672429135174530,0.0,0.0,4,31,0.0,0.75,79.0
11384,upwards,0.75,17,3,827956712697354,1.0,1.0,4,31,1.0,0.75,79.0
11385,upwards,0.75,17,3,117828203325767,1.0,1.0,4,31,1.0,0.75,79.0
11386,upwards,0.75,18,3,623629647630555,1.0,1.0,4,31,1.0,0.75,80.0
11387,upwards,0.75,18,3,672429135174530,0.0,0.0,4,31,0.0,0.75,80.0
11388,upwards,0.75,18,3,827956712697354,1.0,1.0,4,31,1.0,0.75,80.0
11389,upwards,0.75,18,3,117828203325767,1.0,1.0,4,31,1.0,0.75,80.0
11390,upwards,0.75,19,3,623629647630555,1.0,-1.0,4,31,1.0,0.75,81.0
11391,upwards,0.75,19,3,672429135174530,1.0,-1.0,4,31,1.0,0.75,81.0
11392,upwards,0.75,19,3,827956712697354,1.0,-1.0,4,31,1.0,0.75,81.0
11393,upwards,0.75,19,3,117828203325767,1.0,-1.0,4,31,1.0,0.75,81.0
11394,upwards,0.75,20,3,623629647630555,1.0,1.0,4,31,1.0,0.75,82.0
11395,upwards,0.75,20,3,672429135174530,0.0,0.0,4,31,0.0,0.75,82.0
11396,upwards,0.75,20,3,827956712697354,1.0,1.0,4,31,1.0,0.75,82.0
11397,upwards,0.75,20,3,117828203325767,1.0,1.0,4,31,1.0,0.75,82.0
11398,upwards,0.75,21,3,623629647630555,1.0,1.0,4,31,1.0,0.75,83.0
11399,upwards,0.75,21,3,672429135174530,0.0,0.0,4,31,0.0,0.75,83.0
11400,upwards,0.75,21,3,827956712697354,1.0,1.0,4,31,1.0,0.75,83.0
11401,upwards,0.75,21,3,117828203325767,1.0,1.0,4,31,1.0,0.75,83.0
11402,upwards,0.75,22,3,623629647630555,1.0,1.0,4,31,1.0,0.75,84.0
11403,upwards,0.75,22,3,672429135174530,0.0,0.0,4,31,0.0,0.75,84.0
11404,upwards,0.75,22,3,827956712697354,1.0,1.0,4,31,1.0,0.75,84.0
11405,upwards,0.75,22,3,117828203325767,1.0,1.0,4,31,1.0,0.75,84.0
11406,upwards,0.75,23,3,623629647630555,1.0,1.0,4,31,1.0,0.75,85.0
11407,upwards,0.75,23,3,672429135174530,0.0,0.0,4,31,0.0,0.75,85.0
11408,upwards,0.75,23,3,827956712697354,0.0,0.0,4,31,0.0,0.75,85.0
11409,upwards,0.75,23,3,117828203325767,1.0,1.0,4,31,1.0,0.75,85.0
11410,upwards,0.75,24,3,623629647630555,1.0,1.0,4,31,1.0,0.75,86.0
11411,upwards,0.75,24,3,672429135174530,0.0,0.0,4,31,0.0,0.75,86.0
11412,upwards,0.75,24,3,827956712697354,1.0,1.0,4,31,1.0,0.75,86.0
11413,upwards,0.75,24,3,117828203325767,1.0,1.0,4,31,1.0,0.75,86.0
11414,upwards,0.75,25,3,623629647630555,1.0,1.0,4,31,1.0,0.75,87.0
11415,upwards,0.75,25,3,672429135174530,0.0,0.0,4,31,0.0,0.75,87.0
11416,upwards,0.75,25,3,827956712697354,1.0,1.0,4,31,1.0,0.75,87.0
11417,upwards,0.75,25,3,117828203325767,1.0,1.0,4,31,1.0,0.75,87.0
11418,upwards,0.75,26,3,623629647630555,1.0,1.0,4,31,1.0,0.75,88.0
11419,upwards,0.75,26,3,672429135174530,0.0,0.0,4,31,0.0,0.75,88.0
11420,upwards,0.75,26,3,827956712697354,0.0,0.0,4,31,0.0,0.75,88.0
11421,upwards,0.75,26,3,117828203325767,1.0,1.0,4,31,1.0,0.75,88.0
11422,upwards,0.75,27,3,623629647630555,1.0,1.0,4,31,1.0,0.75,89.0
11423,upwards,0.75,27,3,672429135174530,0.0,0.0,4,31,0.0,0.75,89.0
11424,upwards,0.75,27,3,827956712697354,1.0,1.0,4,31,1.0,0.75,89.0
11425,upwards,0.75,27,3,117828203325767,1.0,1.0,4,31,1.0,0.75,89.0
11426,upwards,0.75,28,3,623629647630555,1.0,1.0,4,31,1.0,0.75,90.0
11427,upwards,0.75,28,3,672429135174530,0.0,0.0,4,31,0.0,0.75,90.0
11428,upwards,0.75,28,3,827956712697354,0.0,0.0,4,31,0.0,0.75,90.0
11429,upwards,0.75,28,3,117828203325767,1.0,1.0,4,31,1.0,0.75,90.0
6030,upwards,0.4285714285714285,0,1,610469714233989,1.0,-1.0,7,32,1.0,0.5,1.0
6031,upwards,0.4285714285714285,0,1,196535048687159,1.0,-1.0,7,32,1.0,0.5,1.0
6032,upwards,0.4285714285714285,0,1,894633723284463,0.0,0.0,7,32,0.0,0.5,1.0
6033,upwards,0.4285714285714285,0,1,624380198244083,1.0,-1.0,7,32,1.0,0.5,1.0
6034,upwards,0.4285714285714285,0,1,814063500586541,1.0,-1.0,7,32,1.0,0.5,1.0
6035,upwards,0.4285714285714285,0,1,949348948726948,0.0,0.0,7,32,0.0,0.5,1.0
6036,upwards,0.4285714285714285,0,1,889411785625769,0.0,0.0,7,32,0.0,0.5,1.0
6037,upwards,0.4285714285714285,1,1,610469714233989,1.0,-1.0,7,32,1.0,0.5,2.0
6038,upwards,0.4285714285714285,1,1,196535048687159,0.0,0.0,7,32,0.0,0.5,2.0
6039,upwards,0.4285714285714285,1,1,894633723284463,1.0,-1.0,7,32,1.0,0.5,2.0
6040,upwards,0.4285714285714285,1,1,624380198244083,1.0,-1.0,7,32,1.0,0.5,2.0
6041,upwards,0.4285714285714285,1,1,814063500586541,1.0,-1.0,7,32,1.0,0.5,2.0
6042,upwards,0.4285714285714285,1,1,949348948726948,0.0,0.0,7,32,0.0,0.5,2.0
6043,upwards,0.4285714285714285,1,1,889411785625769,1.0,-1.0,7,32,1.0,0.5,2.0
6044,upwards,0.4285714285714285,2,1,610469714233989,1.0,-1.0,7,32,1.0,0.5,3.0
6045,upwards,0.4285714285714285,2,1,196535048687159,1.0,-1.0,7,32,1.0,0.5,3.0
6046,upwards,0.4285714285714285,2,1,894633723284463,1.0,-1.0,7,32,1.0,0.5,3.0
6047,upwards,0.4285714285714285,2,1,624380198244083,1.0,-1.0,7,32,1.0,0.5,3.0
6048,upwards,0.4285714285714285,2,1,814063500586541,0.0,0.0,7,32,0.0,0.5,3.0
6049,upwards,0.4285714285714285,2,1,949348948726948,0.0,0.0,7,32,0.0,0.5,3.0
6050,upwards,0.4285714285714285,2,1,889411785625769,1.0,-1.0,7,32,1.0,0.5,3.0
6051,upwards,0.4285714285714285,3,1,610469714233989,0.0,0.0,7,32,0.0,0.5,4.0
6052,upwards,0.4285714285714285,3,1,196535048687159,0.0,0.0,7,32,0.0,0.5,4.0
6053,upwards,0.4285714285714285,3,1,894633723284463,1.0,1.0,7,32,1.0,0.5,4.0
6054,upwards,0.4285714285714285,3,1,624380198244083,0.0,0.0,7,32,0.0,0.5,4.0
6055,upwards,0.4285714285714285,3,1,814063500586541,0.0,0.0,7,32,0.0,0.5,4.0
6056,upwards,0.4285714285714285,3,1,949348948726948,0.0,0.0,7,32,0.0,0.5,4.0
6057,upwards,0.4285714285714285,3,1,889411785625769,0.0,0.0,7,32,0.0,0.5,4.0
6058,upwards,0.4285714285714285,4,1,610469714233989,0.0,0.0,7,32,0.0,0.5,5.0
6059,upwards,0.4285714285714285,4,1,196535048687159,0.0,0.0,7,32,0.0,0.5,5.0
6060,upwards,0.4285714285714285,4,1,894633723284463,1.0,-1.0,7,32,1.0,0.5,5.0
6061,upwards,0.4285714285714285,4,1,624380198244083,1.0,-1.0,7,32,1.0,0.5,5.0
6062,upwards,0.4285714285714285,4,1,814063500586541,1.0,-1.0,7,32,1.0,0.5,5.0
6063,upwards,0.4285714285714285,4,1,949348948726948,0.0,0.0,7,32,0.0,0.5,5.0
6064,upwards,0.4285714285714285,4,1,889411785625769,1.0,-1.0,7,32,1.0,0.5,5.0
6065,upwards,0.4285714285714285,5,1,610469714233989,0.0,0.0,7,32,0.0,0.5,6.0
6066,upwards,0.4285714285714285,5,1,196535048687159,1.0,-1.0,7,32,1.0,0.5,6.0
6067,upwards,0.4285714285714285,5,1,894633723284463,0.0,0.0,7,32,0.0,0.5,6.0
